source	target	mor
Tbx2	Ccnd1	1
Tbx2	Gja5	1
Chd4	Hbb-y	-1
Cnot7	Icam1	-1
Ctnnb1	Isl1	-1
Ctnnb1	Kcnip4	1
Ctnnb1	Otx2	1
Fgf2	Gpc1	-1
Fgf2	Fgfr1	-1
Hand2	Bmp7	-1
Hand2	Slit3	-1
Hand2	Gnai1	-1
Hand2	Eif2s3x	-1
Hand2	Ucp3	1
Hand2	Abra	1
Hand2	Postn	1
Hand2	Pdk4	1
Mecp2	Srf	-1
Mecp2	Myocd	-1
Mecp2	Pla2g7	-1
Mecp2	Nox4	-1
Mecp2	Hdac7	-1
Park7	Bbc3	-1
Park7	Slc18a2	1
Park7	Txn	1
Park7	Nqo1	1
Park7	Gclm	1
Park7	Icam1	1
Park7	Th	1
Parp10	Nfkbia	-1
Parp14	Parp9	-1
Parp9	Parp14	-1
Pawr	Vim	-1
Pawr	Cdh2	-1
Pawr	Cebpb	-1
Pgr	Hyal1	-1
Pparg	Tlr4	-1
Pparg	Pfkp	-1
Pparg	Acta2	-1
Pparg	Tgfbr1	-1
Pparg	Tfam	1
Pparg	Hspa9	1
Pparg	Vdac1	1
Pparg	Mfn2	1
Stox1	Ccnc	-1
Stox1	Ccna2	1
Stox1	Ccnb1	1
Stox1	Ccne1	1
Taf1	Bax	-1
Taf1	Tp53	-1
Terf2	Icam1	-1
Terf2	Nos3	1
Tle5	Bcl2	-1
Znf503	Znf503	-1
Hdac9	Lpl	-1
Sirt6	Isg15	-1
Sirt6	Tp53	-1
Ppara	Vmp1	-1
Aebp2	Fabp4	-1
Apbb1	Clu	-1
Bach2	Hbb-b1	-1
Bcl11a	Hbz	-1
Dnmt3a	Mlh1	-1
Dnmt3a	Sim1	-1
Dnmt3a	Tgfb2	-1
Dnmt3a	Ccnd1	-1
E2f7	E2f2	-1
Etv3	Myb	-1
Etv3	Myc	-1
Flywch1	Zeb1	-1
Foxs1	Faslg	-1
Glis3	Pax6	-1
Hey2	Tbx2	-1
Hey2	Runx2	-1
Hey2	Kdr	1
Hey2	Hey1	1
Irf2bpl	Penk	-1
Irf2bpl	Gnrh1	1
Klf2	Vegfa	-1
Med1	Crabp2	-1
Med1	Rarb	-1
Med1	Thra	1
Med1	Irf8	1
Med1	Krt1	1
Med1	Krt10	1
Msc	Ckm	-1
Ncor2	Hmgcs2	-1
Nfatc4	Axin2	-1
Nfatc4	Dkk1	-1
Nr4a2	Snca	1
Nr4a2	Kcnip4	1
Rbpj	Cdh5	-1
Rbpj	Ephb4	-1
Rbpj	Efnb2	1
Rbpj	Efnb3	1
Rbpj	Bmp10	1
Rxra	Acsl3	1
Sin3a	Socs3	-1
Sin3a	Fgg	-1
Sin3a	Agt	-1
Sin3a	Ifitm2	1
Sin3a	Ifitm3	1
Sin3a	Stat3	-1
Skil	Myog	-1
Tbx20	Sorbs3	-1
Vdr	Slc19a1	1
Vdr	Krt1	1
Zfp202	Apoa1	-1
Foxa2	Kcnj11	1
Jun	Usp28	1
Nr1h4	Dgkq	1
Nr5a1	Srebf1	1
Elk1	Nr4a1	1
Trerf1	Pgr	1
Fli1	Nr4a1	1
Hcfc1	Cdk1	1
Hcfc1	Cdc6	1
Hcfc1	Ccna2	1
Hcfc1	Pdx1	1
Hoxc13	Znf521	1
Id2	Hes1	-1
Irf4	Aldh1a2	1
Irf4	Itgax	1
Kmt2e	E2f1	1
Kmt2e	Cdk1	1
Kmt2e	Cdc6	1
Kmt2e	Ccna2	1
Myocd	Mylk	1
Sox2	Adam10	1
Ar	Epb41l4b	1
Brca1	Nos3	1
Gata2	Kdr	1
Id3	Hes1	1
Phb1	Fbxo7	1
Ppargc1a	Tfam	1
Ppargc1a	Ide	1
Ppargc1a	Nrf1	1
Scx	Col2a1	1
Smad1	Runx2	1
Tle1	Bcl2	1
Wnt3a	Axin2	1
Wnt3a	Tert	1
Barx2	Fgf12	1
Ccdc62	Cxcl12	1
Cebpe	Csf3r	1
Cebpz	Hspa4	1
Creb3l4	Hspa5	1
Dmtf1	Adm	1
Dmtf1	Areg	1
Dmtf1	Bcl3	1
Dmtf1	Egr1	1
Dmtf1	Junb	1
Ep300	Nos1	1
Ep300	Rarb	1
Foxf1	Scgb1a1	1
Foxf2	Sftpb	1
Hoxb5	Kdr	1
Irf6	Ovol1	1
Lhx3	Vsx2	1
Lmx1a	Wnt1	1
Lmx1a	Pitx3	1
Lmx1a	Nr4a2	1
Lmx1a	Msx1	1
Mef2b	Jun	1
Mef2c	Ckm	1
Ncoa3	Krt1	1
Ncoa3	Ppara	1
Neurod2	Itpr3	1
Nfia	Tnfrsf14	1
Nfib	Fabp7	1
Nucks1	Insr	1
Pax9	Tk1	1
Phf8	Kdm5c	1
Phox2b	Slc6a2	1
Pin1	Ccnd1	1
Pin1	Myc	1
Pin1	Ppard	1
Pin1	Fn1	1
Prdm4	Bmp4	1
Prdm4	Klf5	1
Prdm4	Gata6	1
Prdm4	Tbx3	1
Prdm4	Esrrb	1
Prdm4	Prdm14	1
Rax	Sag	1
Sirt1	Tagln	1
Sirt1	Srf	1
Sirt1	Mef2c	1
Sirt1	Myocd	1
Sirt1	Ppargc1a	1
Smarca4	Abca1	1
Sox11	Dbn1	1
Sox11	Hilpda	1
Sp3	Mmp14	1
Stat5a	Rarb	1
Tcf15	Scx	1
Tcf3	Scx	1
Tcf7l2	Npnt	1
Tfe3	Asah1	1
Tfe3	Fnip2	1
Tfe3	Sult1c2	1
Thra	Sfrp2	1
Tox2	Ets1	1
Tox2	Il15	1
Tox2	Tbx21	1
Znf711	Kdm5c	1
Fev	Gch1	1
Fev	Gchfr	1
Fev	Qdpr	1
Mid2	Jun	1
Ncoa2	Ppard	1
Rbck1	Ccnb1	1
Trim14	Jun	1
Trim21	Jun	1
Trim27	Jun	1
Trim31	Jun	1
Trim62	Jun	1
Trim8	Jun	1
Yap1	Tead1	1
Daxx	Nr3c1	-1
Daxx	Ar	-1
Fhl2	Tcf3	-1
Fhl2	Hand1	-1
Nrip1	Ppard	-1
Nrip1	Ppara	-1
Rbfox2	Esr1	-1
Kat5	Sox4	1
Kat2a	Ppargc1a	-1
Lyar	Irf3	-1
Tcf23	Tcf3	-1
Tcf23	Myod1	-1
Znf451	Smad2	-1
Znf451	Smad4	-1
Ahr	Afmid	1
Ahr	Tdo2	1
Bcl6	Bmi1	1
Bcl6	Gli1	1
Bcor	Arid3a	1
Bcor	Bmi1	1
Bcor	Gli1	1
Bcor	Irf4	1
Bhlha15	Rab26	1
Bptf	En1	1
Bptf	En2	1
Cbfa2t3	Epb42	1
Chd4	Kctd16	-1
Creb1	Cox8a	1
Creb1	Foxo3	1
Creb1	Mrpl49	1
Creb1	Mrps18b	1
Creb1	Ndufv1	1
Creb1	Oxnad1	1
Creb1	Uqcrq	1
Creb1	Wars2	1
Crebbp	Ercc1	1
Ctnnb1	Hilpda	1
Ctnnb1	Tgif1	1
Dnmt3a	Foxp3	1
Dnmt3b	Foxp3	1
Egr1	Foxp3	1
Elf3	Notch3	1
Ep300	Greb1	1
Ep300	Il9	1
Ep300	Smad7	1
Ep300	Sphk1	1
Ep300	Tnf	1
Esr1	Afmid	1
Esr1	Foxc1	1
Esr1	Gsg1	1
Esr1	Nfib	1
Esr1	Tdo2	1
Esr1	Tnip1	1
Esr1	Zmynd8	1
Ezh2	Evx2	1
Ezh2	Gpr26	1
Ezh2	Hoxc12	1
Ezh2	Hoxc13	1
Ezh2	Hoxc9	1
Ezh2	Hoxd1	1
Ezh2	Hoxd10	1
Ezh2	Hoxd13	1
Ezh2	Hoxd3	1
Ezh2	Hoxd9	1
Ezh2	Nme1	1
Ezh2	Onecut1	1
Ezh2	Parp12	1
Ezh2	Rnf19b	1
Ezh2	Sox17	1
Ezh2	Spock2	1
Ezh2	Tmem200a	1
Fos	Foxc1	1
Fos	Foxo3	1
Fos	Greb1	1
Foxa1	Foxc1	1
Foxo1	Foxp3	1
Foxo3	Foxo3	1
Foxo3	Ikzf2	1
Foxo3	Mstn	1
Foxo3	Nt5e	1
Foxp3	Cd101	1
Foxp3	Igsf3	1
Foxp3	Il6	-1
Foxp3	Il9	1
Foxp3	Npr1	1
Foxp3	Ptpn22	1
Foxp3	Tgfb1	1
Gata3	Actr6	1
Gata3	Aurkaip1	1
Gata3	Bcas3	1
Gata3	Cdh2	1
Gata3	Greb1	1
Gata3	Kmt2e	1
Gata3	Ncoa3	1
Gata3	Polr1f	1
Gata3	Vapb	1
Gfi1	Rag1	1
Hdac1	Ehmt2	-1
Hdac1	Mta3	-1
Hdac3	Smad7	1
Hif1a	Ankrd37	1
Jun	Foxc1	1
Jun	Foxo3	1
Jun	Greb1	1
Jun	Tnfsf15	1
Kat2b	Foxp3	1
Kdm5b	Abca4	1
Kdm5b	Actbl2	1
Kdm5b	Calm4	1
Kdm5b	Cav1	1
Kdm5b	Cdc14a	1
Kdm5b	Chst3	1
Kdm5b	Cldn1	1
Kdm5b	Dnajb12	1
Kdm5b	Elf3	1
Kdm5b	Esrp1	1
Kdm5b	Fst	1
Kdm5b	Pald1	1
Kdm5b	Ptgis	1
Kdm5b	Spdef	1
Kdm5b	Tgfb2	1
Kdm5b	Wnt3a	1
Klf14	Foxp3	1
Klf2	Foxp3	1
Klf6	Ccl12	1
Klf6	Nfkbia	1
Mafb	Il7r	1
Mbd2	Foxp3	1
Mecp2	Foxp3	-1
Med1	Ankrd37	1
Med1	Greb1	1
Med1	Stc2	1
Med12	Foxp3	1
Med26	Ankrd37	1
Mta1	Ehmt2	1
Mta3	Actr6	1
Mta3	Aurkaip1	1
Mta3	Bcas3	1
Mta3	Cdh2	1
Mta3	Kmt2e	1
Mta3	Ncoa3	1
Mta3	Polr1f	1
Myc	Camk2n1	1
Myc	Ccr4	1
Myc	Vps72	1
Mycn	Cdh5	1
Ncoa1	Nr0b2	1
Nfatc1	Nkx2-3	1
Nfkb1	Lgals1	1
Nr1h2	Hk1	1
Nr1h2	Pfkfb1	1
Nr1h3	Hk1	1
Nr1h3	Pfkfb1	1
Prmt5	Smad7	1
Rara	Foxc1	1
Rara	Greb1	1
Rarg	Foxc1	1
Rarg	Greb1	1
Rxra	Cyp24a1	1
Sin3a	Foxp3	-1
Sin3a	Tgfbr2	-1
Sin3b	Cdk4	1
Sin3b	Ncl	1
Sin3b	Srd5a1	1
Sirt1	Gli1	1
Sirt1	Hes5	1
Ski	Pax3	1
Smad3	Foxo3	1
Smad4	Tbx6	1
Smarca1	En1	1
Smarca1	En2	1
Snai1	Ccl12	1
Snai1	Ccl5	1
Sp1	Foxp3	1
Sp6	Sphk1	1
Sp6	Tgfbr2	-1
Spi1	Klf4	1
Srsf2	Aurka	1
Srsf2	Aurkb	1
Srsf2	Col1a1	1
Srsf2	Hnrnph1	1
Srsf2	Hnrnpl	1
Srsf2	Rrm2	1
Srsf2	Rsrc2	1
Srsf2	Srsf1	1
Srsf2	Srsf2	1
Srsf2	Srsf7	1
Srsf2	Vim	1
Stat3	Foxp3	1
Stat3	Mafb	1
Stat6	Icos	1
Tbl1xr1	Smad7	1
Tbp	Foxp3	1
Tcf7l2	Tgif1	1
Tet1	Foxp3	1
Tet2	Foxp3	1
Tfap2a	Foxp3	1
Tfap2a	Frem2	1
Tfap2c	Foxa1	1
Tfap2c	Foxc1	1
Tfap2c	Frem2	1
Trim28	Ifng	1
Vdr	Col1a1	1
Yap1	Sfn	1
Zbtb17	Camk2n1	1
Zbtb17	Ccr4	1
Zbtb17	Foxg1	1
Zbtb17	Odc1	1
Zbtb17	Pcbp1	1
Zbtb17	Tmem11	1
Zbtb17	Vps72	1
Zeb2	Ehmt2	1
Zeb2	Mta3	1
Zfp90	Ifng	1
Foxo4	Idh1	1
Foxo4	Trim63	1
Pparg	Bmal1	1
Pparg	Gls	-1
Neurog3	Ash1l	-1
Neurog3	Neurog2	-1
Neurog3	Nhlh1	1
Neurog3	Neurog1	1
Foxo3	Idh1	1
Foxo3	Dio2	1
Foxo3	Notch1	-1
Foxo3	Notch3	-1
Foxo3	Tsc1	1
Hif1a	Cd274	1
Hif1a	Kdm4b	1
Hif1a	Kdm2a	1
Hif1a	Kdm4c	1
Hif1a	Kdm6b	1
Hif1a	Tm9sf4	-1
Hif1a	Kdm5b	1
Hif1a	Kdm5c	1
Hif1a	Kdm5a	1
Hif1a	Kdm2b	1
Hif1a	Kdm7a	1
Hif1a	Kdm1a	-1
Hif1a	Pdk1	1
Foxj1	Tekt1	1
Foxj1	Tekt2	1
Foxj1	Efhc1	1
Foxj1	Dnah11	1
Foxj1	Dnali1	1
Foxj1	Tuba1a	1
Foxj1	Dnai1	1
Foxj1	Cetn2	1
Usf1	Cbs	1
Usf1	Pomc	1
Usf1	Adam10	1
Sp1	Rho	1
Egr1	Col4a1	1
Egr1	Col7a1	1
Egr1	Col11a1	1
Egr1	Col4a2	1
Egr1	Col10a1	1
Ppara	Aqp3	1
Ctnnb1	Aff3	1
Ctnnb1	Foxa2	1
Pou5f1	Gata4	-1
Pou5f1	Dnmt1	1
Pou5f1	Pax6	-1
Nfil3	Sostdc1	-1
Pax7	Myf5	1
Sp3	Ifitm5	1
Snai1	Plau	1
Snai1	Pxdn	-1
Snai1	Serpine1	1
Jun	Hsd3b1	1
Jun	Gls	1
Jun	Rcan1	1
Jun	Cfi	1
Tfec	Myh9	1
Tfe3	Myh9	1
Stat5a	Pim2	1
Stat5a	Dnmt3a	1
Stat5a	Irf5	1
Stat5a	Hbb-b1	1
Stat5a	Mef2c	-1
Stat3	Hspa1a	1
Stat3	Casp3	1
Stat3	Fbxo32	1
Stat3	Gap43	1
Stat3	Myod1	1
Rara	Rxrg	1
Rara	Egfr	-1
Rara	Nr4a1	-1
Cebpb	Got1	1
Twist1	Snai2	1
Twist1	Fap	1
Twist1	Hgf	1
Smarcb1	Csf1	1
Creb1	Pkm	1
Creb1	Ctnnb1	1
Creb1	Pax3	1
Creb1	Bcl2l1	1
Creb1	Hes1	1
Creb1	Myf5	1
Atf4	Sars2	1
Atf4	Cars1	1
Atf4	Dars2	1
Atf4	Lars2	1
Atf4	Lars1	1
Atf4	Aars2	1
Atf4	Nars2	1
Atf4	Tars2	1
Atf4	Wars2	1
Atf4	NARS1	1
Atf4	Cars2	1
Atf4	Iars1	1
Atf4	Yars2	1
Ybx1	Ndrg1	1
Mecp2	Notch1	-1
Mecp2	Ptpn1	-1
Mecp2	Dll1	-1
Mecp2	Fkbp5	-1
Mecp2	Crh	-1
Mecp2	Rbfox1	-1
Mecp2	Bdnf	-1
Mecp2	Grin2b	-1
Mecp2	Gria2	-1
Mecp2	Sgk1	-1
Mef2c	Myh10	1
Mef2c	Myh1	1
Mef2c	Myf6	1
Myog	Cdkn1a	1
Pbx1	Fgf8	-1
Pbx1	Cdh1	1
Rora	Cav3	1
Rora	Pcp4	1
Rora	Shh	1
Rora	Slc1a6	1
Rora	Cpt1b	1
Nfatc1	Gpc6	1
Gli2	Olig2	1
Gli2	Hhip	1
Thra	Oxt	1
Irx1	Anpep	1
Irx1	Ptgs2	1
Irx1	Kdr	1
Irx1	Ermap	1
Irx1	Egr1	-1
Irx1	Spon1	1
Irx1	Ugt8	1
Irx1	Ralgps1	1
Irx1	Inhba	1
Satb1	Il23a	-1
Satb1	Igfbp2	1
Satb1	Taf11	1
Satb1	Areg	-1
Satb1	Myb	-1
Kdm2b	Cdk1	-1
Kdm2b	Pparg	-1
Kdm2b	Uhrf1	-1
Egr2	Gfi1	-1
Gfi1	Egr2	-1
Irf5	Il1b	1
Clock	Dpyd	1
Myc	Hectd4	-1
Myc	Ubtf	1
Myc	Impdh2	1
Myc	Usp22	1
Myc	Prps2	1
Myc	Impdh1	1
Myc	Shmt2	1
Myc	Mycbp2	-1
Myc	Dhodh	1
Myc	Slc2a1	1
Mef2a	Myh10	1
Mef2a	Myh1	1
Runx1	Myc	-1
Runx1	Hhex	1
Foxn3	Pim2	-1
Hdac3	Atp6v0e2	-1
Smad3	Cdc25a	-1
Tp53	Mlh1	1
Tp53	Nr4a3	1
Tp53	Gmps	-1
Tp53	Lrba	-1
Tp53	Fntb	1
Tp53	Fnta	1
Tp53	Dram2	-1
Tp53	Pms2	1
Tp53	Kdm4b	1
Tp53	Noxa1	1
Tp53	Ankrd11	1
Tp53	Zdhhc5	1
Tp53	Hk2	-1
Tp53	Sco2	1
Nfkb1	Bmp4	-1
Mef2d	Myh10	1
Mef2d	Des	1
Mef2d	Myf6	1
Mef2d	Myh1	1
Nr3c1	Klf9	1
Nr3c1	Irak3	1
Nr3c1	Cebpa	1
Nr3c1	Cebpd	1
Nr3c1	Nr4a1	-1
Nr4a1	Nr3c1	-1
Nr3c1	Per1	1
Nr3c1	Rxra	1
Nr3c1	Timeless	1
Nr3c1	Per2	1
Nr3c1	Nr2f2	1
Nr2f2	Nr3c1	1
Nr3c1	Nr4a3	-1
Nr3c1	Cebpb	1
Cebpb	Nr3c1	1
Nr3c1	Nr4a2	-1
Nr3c1	Foxo3	1
Nr3c1	Hnf4a	1
Nr3c1	Klf5	1
Srebf2	Snd1	1
Maml1	Notch1	1
Hoxa10	Mef2c	-1
Ciita	H2-T23	1
Rela	Comt	-1
Satb2	Nr4a2	-1
Foxa1	Loxl2	1
Nanog	Pax6	-1
Nanog	Dnmt1	1
Nanog	Sox17	-1
Nanog	Foxa2	-1
Tcf4	Sox9	1
Lmx1a	Cux2	1
Sirt1	Sod2	1
Nfia	Gas6	-1
Nfia	Epha8	1
Nfia	Epha5	1
Nfia	Slit1	1
Nfia	Rbfox3	1
Nfia	Etv5	-1
Nfia	Id3	-1
Nfia	Neurod4	1
Nfia	Neurod1	1
Nfia	Nfix	1
Nfia	Epha4	1
Nfia	Myod1	1
Nfia	Wnt5a	-1
Nfia	Robo1	1
Nfia	Foxo6	-1
Nfia	Myog	1
Nfib	Neurod4	1
Nfib	Wnt5a	-1
Nfib	Robo1	1
Nfib	Epha4	1
Nfib	Epha5	1
Nfib	Id3	-1
Nfib	Neurod1	1
Nfib	Rbfox3	1
Nfib	Nfix	1
Nfib	Epha8	1
Nfib	Foxo6	-1
Nfib	Etv5	-1
Nfib	Slit1	1
Nfib	Gas6	-1
Gata3	Gls2	1
Nfix	Gas6	-1
Nfix	Etv5	-1
Nfix	Robo1	1
Nfix	Id3	-1
Nfix	Epha5	1
Nfix	Epha8	1
Nfix	Neurod1	1
Nfix	Foxo6	-1
Nfix	Neurod4	1
Nfix	Rbfox3	1
Nfix	Epha4	1
Nfix	Wnt5a	-1
Nfix	Slit1	1
Atrx	Gata4	-1
Hoxb8	Acta2	-1
Hoxb8	Tagln	-1
Fos	Hsd3b1	1
Fos	Cyp19a1	1
Hes1	Pparg	-1
Hes1	Rcan1	-1
Hes1	Flt3	-1
Hes1	Myod1	-1
Runx3	Elane	1
Runx3	Chuk	-1
Runx3	Ikbkb	-1
Gata1	Spta1	1
Gata1	Nbeal2	1
Spi1	Nab2	1
Spi1	Tal2	1
Spi1	Meis1	1
Spi1	Anxa1	-1
Spi1	Egr2	1
Ep300	Cpt1b	1
Ep300	Cav3	1
Ppargc1a	Cpt1b	1
Ppargc1a	Bmal1	1
Ppargc1a	Mstn	-1
Ppargc1a	Cav3	1
Ppargc1a	Nr1d1	1
Nr1d1	Ppargc1a	-1
Ppargc1a	Cycs	1
Ppargc1a	Sod2	1
Ppargc1a	Slc2a4	1
Ppargc1a	Nfkb1	-1
Ppargc1a	Igf1	1
Ppargc1a	Cox4i1	1
Ppargc1a	Ppargc1a	1
Myod1	Fst	1
Myod1	Ccnd3	1
Myod1	Pja1	1
Dmtf1	Mbd1	1
Dmtf1	Thbs1	1
Dmtf1	Gas1	-1
Dmtf1	Ect2	-1
Sox6	Col2a1	1
Sox6	Mest	1
Sox6	Cebpa	1
Sox6	Pparg	1
Irf2bpl	Pdyn	-1
Pou2f1	Hoxd11	1
Pou2f1	Myh1	1
Pou2f1	Myh10	1
Pou2f1	Hoxd10	1
Gata2	Trh	1
Trim28	Aldoa	-1
Foxo1	Smurf1	1
Foxo1	Idh1	1
Foxo1	Fbxo32	1
Atf6	Hyou1	1
Hnf1b	Afp	1
Mafa	Nkx6-1	1
Nkx6-1	Mafa	1
Fgf2	Ankh	1
Fgf2	Enpp1	1
Fgf2	Hbb-b1	-1
Fgf2	Tgfb1	1
Fgf2	Alpl	-1
Fgf2	Bmp2	1
Fgf2	Mmp13	1
Ar	Scn9a	1
Nfe2l2	Pgd	1
Nfe2l2	Ppat	1
Nfe2l2	G6pdx	1
Nfe2l2	Mthfd2	1
Nfe2l2	Taldo1	1
Nfe2l2	Tkt	1
Nfe2l2	Pxdn	1
Runx2	Alpl	1
Runx2	Col2a1	1
Notch1	Il7r	1
Notch1	Notch1	1
Notch1	Tcfl5	1
Notch1	Pparg	1
Notch1	Erbb2	1
Notch1	Lfng	1
Notch1	Fabp7	1
Notch1	Il2ra	1
Notch1	Pin1	1
Notch1	Hoxa5	1
Notch1	Tcf12	1
Dnmt3b	Bag3	1
Dnmt3b	Bag4	1
E2f1	Usp37	1
Prdm1	Fcer2	-1
Pou4f1	Scn9a	1
Nfyc	Gch1	1
Nfyc	Phgdh	1
Smad1	Gadd45g	1
Smad1	Gata3	1
Smad1	Hand1	1
Smad1	Satb2	1
Zbtb20	Nfkbia	-1
Cdx2	Vil1	1
Klf4	Npnt	1
Klf4	Tnf	-1
Klf14	Sphk1	1
Cebpa	Gfi1	1
Cebpa	Fto	1
Cebpa	Sox4	-1
Yy1	Atp6v1a	1
Dlx2	Arx	1
Stat6	Ppargc1a	1
Stat6	Klf4	1
Stat6	Chi3l1	1
Stat6	Ppara	1
Stat6	Pparg	1
Stat6	Mrc1	1
Smad5	Hand1	1
Smad5	Gadd45g	1
Smad5	Smad6	1
Smad5	Gata3	1
Smad5	Satb2	1
Pax3	Fgfr4	1
Pax3	Pitx2	1
Creb3l1	Oxt	1
Ndn	Myc	1
Etv6	Hbb-b1	1
Klf11	Hbb-y	1
Klf11	Hbb-bh1	1
Pou4f3	Lhx3	1
Ccnd1	Msi1	1
Mkx	Sox5	1
Mkx	Scx	1
Mkx	Runx2	1
Tcf12	Notch3	1
Mlxipl	Fas	1
Mlxipl	Elovl6	1
Yap1	Fstl3	1
Yap1	Wwc1	1
Yap1	Bmp4	1
Tal1	Mef2c	1
Atf2	Sirt4	-1
Esr1	Scn11a	-1
Esr1	Psen2	1
Esr1	Scn10a	-1
Esr1	Scn1a	-1
Esr1	Scn5a	-1
Esr1	Scn9a	-1
Esr1	Kdm4b	1
Esr1	Scn8a	1
Tfap2a	Dcc	1
Ikzf4	Lnpep	1
Ikzf2	Lnpep	1
Ikzf3	Lnpep	1
Ets2	Sparc	1
Ets2	Ibsp	1
Ets2	Bglap	1
Ets2	Bglap3	1
Ets2	Bglap2	1
Kdm5c	Bdnf	-1
Kdm5c	Scn2a	-1
Kdm5c	Syn1	-1
Kdm5c	Pten	-1
Elf1	Il2ra	1
Rorc	Bmal1	1
Sall4	Sall1	-1
Sall4	Cecr2	1
Sall4	Nanog	1
Nfatc2	Myof	1
Nfatc2	Gpc6	1
Nfatc2	Il6	1
Nfatc2	Fst	1
Hdac1	Klk1b26	-1
Hdac1	Klk1b8	-1
Hdac1	Klk1b9	-1
Hdac1	Klk1b1	-1
Hdac1	Klk1b11	-1
Hdac1	Klk1b27	-1
Hdac1	Klk1b22	-1
Hdac1	Klk1b21	-1
Hdac1	Klk1b5	-1
Hdac1	Klk1b16	-1
Hdac1	Klk1b3	-1
Hdac1	Klk1b24	-1
Hdac1	Klk1b4	-1
Hdac1	Klk1	-1
Hdac1	Ube2d3	-1
Hdac1	Hes1	-1
Hdac1	Vdr	-1
Hdac1	Fshr	-1
Nr0b2	Thra	-1
Nr0b2	Nr1h2	-1
Nr0b2	Esr2	-1
Hlx	Egr1	-1
Hlx	Cdkn1c	1
Hlx	Jun	1
Hlx	Ccnb1	1
Hlx	Elk1	1
Hlx	Myc	-1
Nab2	Tnfsf10	-1
Nab2	Gfi1	-1
Adnp	Becn1	1
Asxl1	Hoxa9	-1
Asxl1	Rara	1
Asxl1	Cdkn2a	1
Asxl1	Cdkn2b	1
Klf2	Npnt	1
Klf2	Hbb-y	1
Klf2	Hbb-bh1	1
Hoxa9	Igf1	1
Hoxa9	Mef2c	-1
Hoxa9	Msi2	1
Nfatc3	Gpc6	1
Nfatc3	Il6	1
Ets1	Tbx22	1
Pin1	Ifnb1	-1
Rb1	Itga10	1
Maml2	Notch1	1
Maml2	Hes1	1
Spdef	Mmp13	-1
Dnmt1	Bag4	1
Dnmt1	Bag3	1
Zfx	Fbp1	-1
Ncoa1	Rara	1
Ncoa1	Pck2	1
Ncoa1	Apoa5	1
Ncoa1	Otc	1
Ncoa1	Aldob	1
Arid5b	Tal1	1
Arid5b	Myb	1
Arid5b	Gata3	1
Arid5b	Runx1	1
Arid5b	Myc	1
Smarcd3	Myog	1
Nfyb	Gch1	1
Nfyb	Phgdh	1
Btg2	Sod2	1
Btg2	Cat	1
Btg2	Sod1	1
Snd1	Igfbp3	1
Zmiz1	Myc	1
Zbtb16	Rsad2	1
Ezh2	Hoxa9	-1
Myt1l	Yap1	-1
Myt1l	Hes1	-1
Bcl3	Mdm2	1
Pbrm1	S100a13	1
Pbrm1	Crabp2	1
Pbrm1	Rarb	1
Deaf1	Rac3	1
Deaf1	En1	1
Erg	Nkx3-1	-1
Erg	Myc	1
Erg	Ezh2	1
Bach1	Gapdh	1
Bach1	Hk2	1
Tp63	Sun1	1
Tp63	Plec	1
Tp63	Syne3	1
Gata6	Plxna2	1
Dtx1	Erbb2	1
Nfya	Phgdh	1
Nfya	Gch1	1
Pbx2	Fgf8	-1
Bcor	Hoxa7	-1
Bcor	Hoxa5	-1
Bcor	Hoxa9	-1
Irf3	Il6	1
Srf	Cnn1	1
Camta1	Nppa	1
Etv3	Ddx20	-1
Etv3	Etv3	-1
Etv3	Dusp6	-1
Lbx1	Snai1	1
Kdm3b	Ucp1	1
Kdm3b	Ppara	1
Sohlh1	Zp1	1
Sohlh1	Zp3	1
Esr2	Scn10a	-1
Esr2	Scn9a	-1
Esr2	Scn1a	-1
Esr2	Scn11a	-1
Lyl1	Mef2c	1
Dnmt3a	Cdkn2c	-1
Dnmt3a	Meis1	-1
Dnmt3a	Hoxa9	-1
Dnmt3a	Cdkn2d	-1
Dnmt3a	Cdkn2b	-1
Dnmt3a	Fgf21	-1
Srebf1	Snd1	-1
Srebf1	Pkm	1
Crebl2	Cebpa	1
Crebl2	Pparg	1
Rxrg	Gli2	1
Rxrg	Mbp	1
Hmga1	Kitlg	1
Mecom	Gata1	1
Mecom	Angpt1	1
Mecom	Tek	1
Mecom	Angpt2	1
Tbx5	Mta2	-1
Tbx5	Mtss1	1
Tbx5	Sncg	-1
Znf804a	Birc3	-1
Znf804a	Ddit3	1
Znf804a	Inhbe	1
Znf804a	Ankrd1	1
Znf804a	Pik3ap1	1
Rorb	Bmal1	1
Zmynd8	Mmp1a	-1
Zmynd8	Adora1	1
Zmynd8	Vegfa	-1
Zmynd8	Cd44	-1
Zmynd8	Egfr	-1
Zmynd8	Mmp3	-1
Zmynd8	Nav2	1
Zmynd8	Snai2	-1
Ctbp1	Vdr	-1
Ctbp1	Cdkn2a	-1
Ctbp1	Cdh1	-1
Ctbp1	Ube2d3	-1
Kdm5a	Pten	-1
Rcor1	Scn2a	-1
Dot1l	Hoxa9	1
Dot1l	Hectd4	-1
Dot1l	Mycbp2	-1
Dot1l	Mcl1	1
Dot1l	Meis1	1
Dot1l	Bcl2	1
Epas1	Cacna1a	1
Epas1	Hbb-b1	1
Epas1	Kdm2b	1
Epas1	Kdm3a	1
Epas1	Kdm4b	1
Epas1	Kdm4c	1
Epas1	Kdm6b	1
Epas1	Kdm5b	1
